"party","levels_of_party","race","gender","education","state_of_residence","president_voted_for","immigration_importance","environment_importance","gay_rights_importance","health_care_importance","climate_change_importance","abortion_importance","racial_equality_importance","gender_equality_importance","legality_abortion","gay_marriage","police_racial_bias","global_warming","religion_importance","age_group","ideology"
3,4,1,1,5,49,NA,3,2,4,1,2,2,2,3,2,2,8,1,2,"2","3"
3,4,6,1,6,17,1,2,1,1,1,1,3,1,1,1,1,2,1,3,"4","1"
3,4,1,2,2,12,2,1,1,4,1,1,2,2,1,8,2,NA,1,1,"3","4"
1,2,1,2,4,37,1,2,1,2,1,1,1,1,1,1,1,8,1,2,"4","3"
3,4,1,1,4,42,2,1,3,3,1,4,3,4,3,2,8,1,2,2,"2","3"
1,1,2,2,5,34,1,3,2,3,2,2,3,1,2,2,8,2,2,1,"5","1"
3,5,1,2,4,27,2,1,2,4,1,4,1,4,4,3,2,1,4,1,"4","2"
3,8,1,1,6,17,1,2,1,2,1,1,2,1,2,8,1,1,1,1,"5","3"
1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,4,"4","3"
1,1,1,2,6,12,1,2,2,2,1,2,2,1,2,2,1,2,2,3,"4","3"
3,4,1,2,2,12,2,1,3,4,1,4,1,2,4,3,2,1,2,1,"5","2"
1,1,3,2,2,48,1,1,1,1,1,1,2,1,1,1,1,2,1,4,"2","1"
2,6,2,1,6,51,2,2,2,4,2,4,4,3,3,1,1,2,1,4,"3","3"
2,6,1,1,6,55,3,2,2,2,2,2,3,2,2,2,1,1,1,3,"5","3"
2,7,1,2,3,16,2,1,2,2,1,3,1,1,1,2,1,1,1,4,"4","2"
3,3,1,1,5,35,1,2,1,1,1,1,2,1,2,1,1,2,1,4,"5","3"
3,4,1,2,3,53,NA,2,2,4,1,2,3,2,2,2,2,8,2,1,"4","2"
3,3,1,1,4,27,1,2,1,1,1,1,3,1,2,2,1,1,1,2,"3","3"
1,1,1,2,5,48,NA,3,1,1,1,1,1,1,1,1,1,2,1,4,"2","1"
1,2,1,2,2,42,1,2,1,2,1,1,1,2,1,3,2,2,1,1,"5","3"
2,7,1,1,5,12,2,2,1,2,1,1,2,1,2,2,2,1,1,1,"2","2"
3,4,1,2,6,42,4,4,2,3,1,3,2,2,2,2,1,2,1,4,"4","1"
2,7,1,2,6,48,2,1,2,4,1,4,1,1,2,3,2,1,3,1,"5","2"
2,6,1,2,4,34,2,2,2,3,1,3,3,2,2,2,1,8,1,1,"4","3"
2,7,1,2,2,6,2,1,2,2,1,3,2,NA,3,1,1,1,3,2,"5","2"
2,6,1,2,3,50,2,1,3,2,1,3,3,1,2,NA,1,1,2,1,"5","3"
1,1,1,1,5,36,1,3,1,2,1,1,4,2,2,1,1,2,1,4,"3","1"
2,7,1,2,4,6,2,2,4,3,3,4,1,2,3,3,2,1,4,1,"2","2"
1,1,3,2,5,24,1,1,1,1,1,1,1,1,1,1,1,8,1,2,"3","1"
1,1,2,2,3,36,1,2,1,2,1,1,2,1,1,2,8,2,1,3,"4","3"
1,1,2,1,4,27,1,3,2,3,1,1,3,1,1,1,1,2,1,4,"5","1"
2,7,7,2,2,26,2,2,3,3,1,4,1,3,3,3,2,1,4,1,"5","2"
2,6,1,2,5,39,NA,3,4,4,2,4,4,4,4,8,8,8,1,3,"2","2"
1,1,2,2,5,26,1,2,2,2,2,2,2,1,2,2,1,2,1,1,"5","3"
1,2,1,1,3,48,1,2,1,3,1,2,3,2,2,2,8,2,1,3,"5","1"
1,1,1,1,6,11,1,2,1,1,1,1,1,2,2,1,1,NA,NA,3,"2","1"
2,6,1,2,5,55,2,2,2,3,1,2,2,2,3,2,1,1,2,1,"5","3"
1,2,2,2,5,53,1,2,1,1,2,1,2,1,2,1,1,2,1,1,"2","3"
1,2,1,2,5,19,1,2,1,2,1,1,1,1,1,1,1,2,1,1,"5","3"
3,3,1,2,5,53,6,1,1,1,1,1,2,1,1,2,1,2,1,4,"4","1"
3,4,1,1,2,17,2,1,2,4,1,4,3,2,3,2,2,1,4,3,"4","2"
1,1,2,1,2,48,1,NA,NA,4,1,NA,4,1,2,1,1,2,2,1,"4","1"
2,6,3,1,4,24,2,1,2,4,1,2,1,3,3,1,2,2,2,2,"4","2"
1,1,1,2,2,10,1,3,1,1,1,1,1,1,1,1,1,2,1,4,"5","1"
2,7,1,2,2,48,2,1,2,3,1,3,1,4,2,3,1,1,4,2,"4","3"
1,2,2,1,3,48,1,1,2,3,1,2,3,1,2,1,2,2,1,1,"4","3"
2,6,1,1,3,5,2,1,2,4,1,3,1,3,3,2,2,8,2,1,"4","3"
2,7,1,2,2,48,2,1,1,4,1,1,3,2,2,2,2,1,1,1,"5","2"
3,4,1,2,5,26,1,3,2,1,2,2,3,3,3,8,8,1,5,4,"1","3"
1,1,2,2,5,17,1,2,1,2,1,1,2,1,1,2,1,2,1,1,"4","3"
2,7,1,2,2,51,2,2,1,4,1,4,1,2,2,3,2,1,3,1,"5","2"
1,1,1,2,6,36,1,1,NA,1,1,1,1,1,1,1,1,2,2,1,"5","1"
2,7,3,1,3,6,2,1,2,4,1,4,3,3,4,2,2,1,4,1,"3","2"
1,2,2,2,3,39,1,2,1,3,1,2,3,1,2,1,1,2,2,1,"4","3"
3,4,1,1,2,12,2,1,4,2,1,4,4,2,3,1,1,1,4,1,"4","3"
2,7,1,1,2,48,2,1,4,4,1,4,3,1,2,2,2,1,4,1,"4","2"
2,7,1,2,2,12,2,1,1,3,1,3,1,3,3,2,2,1,4,2,"5","2"
1,2,1,2,3,13,3,NA,1,2,1,1,NA,4,2,1,1,1,1,4,"3","1"
2,7,1,1,6,53,2,2,2,4,1,3,3,3,3,2,1,1,1,2,"5","2"
1,1,1,1,6,12,1,1,1,1,1,1,4,2,2,3,1,2,1,4,"5","1"
4,4,1,1,3,42,2,1,2,4,1,4,1,3,3,3,2,1,4,1,"4","2"
3,5,3,2,2,12,2,1,1,4,1,2,2,1,1,2,2,1,2,1,"5","2"
2,7,1,1,2,53,2,1,4,4,1,4,4,4,4,8,8,1,3,2,"5","2"
3,5,1,1,2,36,2,1,2,4,1,3,2,3,3,1,1,1,2,4,"5","2"
3,3,1,2,3,39,1,3,1,2,1,1,1,2,1,1,1,1,1,3,"5","3"
1,1,5,2,6,40,1,2,1,1,1,1,3,1,1,1,1,2,1,1,"1","1"
1,2,1,2,3,42,1,2,1,2,1,1,2,2,2,2,1,2,1,1,"4","3"
1,2,4,2,5,27,NA,2,1,4,1,1,4,1,1,1,2,2,2,4,"4","3"
2,6,1,1,6,6,2,2,3,4,2,3,3,3,3,2,2,1,2,4,"4","2"
1,1,2,1,6,26,1,1,1,3,1,1,3,1,2,3,8,2,1,1,"4","3"
3,4,1,1,4,12,1,2,2,2,2,2,2,2,2,1,1,2,1,4,"5","3"
2,7,1,2,3,48,2,1,4,4,1,4,1,4,4,2,2,1,4,1,"3","2"
2,6,1,2,2,12,2,1,1,4,1,2,4,2,1,2,1,1,2,1,"4","3"
1,1,1,2,2,51,1,2,2,4,1,1,1,3,3,2,2,1,1,1,"5","4"
2,7,1,1,2,31,2,2,2,3,2,3,1,3,3,3,1,1,2,1,"4","2"
3,3,1,2,3,36,1,1,2,2,1,1,2,3,2,1,1,8,1,4,"3","1"
2,6,1,2,5,12,1,3,2,3,3,3,2,2,2,1,1,2,1,4,"4","3"
2,6,1,2,2,34,2,1,3,3,2,3,1,3,3,2,2,1,3,4,"3","2"
1,2,1,1,2,51,2,1,3,4,2,3,1,2,3,3,2,1,3,1,"4","2"
3,4,3,1,3,35,1,2,1,2,1,1,3,1,1,1,1,2,1,2,"5","3"
3,4,1,2,5,27,6,1,1,1,1,1,1,1,1,1,8,1,1,1,"4","2"
1,2,2,2,4,13,1,3,2,4,1,2,2,1,2,2,2,2,1,1,"4","3"
2,6,1,1,2,21,2,2,4,2,1,3,1,2,2,2,2,1,2,2,"3","2"
3,4,1,1,2,42,2,3,3,2,2,4,2,2,3,2,1,2,3,1,"5","3"
3,4,2,1,6,41,2,2,NA,NA,2,NA,NA,2,NA,8,8,8,5,4,"4","2"
2,7,1,1,3,48,2,1,2,4,1,3,1,2,2,2,2,1,3,3,"5","2"
5,8,1,1,3,48,1,1,1,4,1,2,4,3,4,1,1,1,1,4,"4","3"
1,2,1,1,2,6,1,2,NA,2,2,NA,3,NA,2,1,1,2,1,4,"5","3"
3,4,6,1,5,13,NA,2,1,4,1,1,4,1,1,8,8,2,1,1,"4","3"
1,1,1,2,5,34,1,1,1,2,2,1,1,1,2,1,1,2,1,1,"4","3"
2,7,1,2,3,48,NA,1,2,3,2,2,1,3,3,2,2,8,5,2,"4","2"
3,4,1,2,2,34,NA,1,1,3,1,1,3,2,1,3,1,1,2,3,"4","3"
1,1,1,2,4,19,1,2,1,2,2,1,2,2,2,1,1,1,1,4,"2","1"
2,7,1,2,3,51,NA,2,2,4,2,2,3,3,3,2,2,1,1,2,"3","2"
2,7,1,2,5,36,2,1,2,1,1,3,1,1,1,2,1,1,3,2,"5","3"
1,1,1,1,3,4,1,3,1,1,1,1,2,1,1,2,1,2,1,4,"2","1"
3,5,1,1,2,47,2,1,2,2,1,3,2,1,1,8,2,1,4,3,"5","2"
3,3,1,2,3,55,1,2,1,2,1,1,3,1,2,2,1,1,1,2,"5","1"
1,1,1,1,5,53,1,1,1,1,1,1,1,1,1,1,1,2,1,4,"5","1"
5,8,1,2,2,21,6,3,2,4,1,2,3,3,4,2,2,8,1,1,"4","4"
3,3,1,2,1,17,1,2,1,2,1,1,3,2,1,1,1,1,1,2,"5","3"
3,3,2,1,4,41,1,2,2,2,1,1,1,1,1,2,1,2,2,2,"4","3"
1,2,1,2,6,6,1,2,1,1,1,1,2,2,1,1,1,2,1,4,"4","1"
2,7,1,2,4,51,2,1,4,4,1,4,1,2,4,2,8,1,4,4,"5","2"
3,5,1,1,5,48,2,2,2,3,2,2,3,2,2,2,1,1,2,1,"4","3"
1,1,1,2,6,49,1,1,1,1,1,1,1,1,1,2,1,2,1,4,"4","1"
5,5,1,2,2,54,2,3,1,4,1,2,1,2,2,2,2,2,5,2,"4","2"
1,2,5,1,5,25,2,1,2,4,2,4,1,4,4,3,2,1,2,1,"4","3"
2,7,3,1,3,6,2,2,3,2,1,4,1,1,3,2,2,1,3,2,"5","2"
3,5,1,2,2,25,2,1,2,3,1,3,1,1,3,3,2,1,3,1,"5","2"
3,3,1,2,5,16,1,2,1,1,1,1,1,2,1,1,1,1,1,2,"5","3"
2,7,1,2,5,49,5,2,2,4,1,2,2,3,2,2,8,1,1,1,"2","2"
3,4,7,1,2,4,2,1,3,2,1,4,4,1,4,3,8,1,4,1,"4","2"
1,1,2,2,4,34,1,1,NA,NA,1,1,NA,1,NA,2,8,2,1,1,"5","1"
3,3,1,2,5,55,1,3,1,3,1,1,4,2,2,2,1,1,1,4,"4","3"
2,6,1,2,2,36,2,1,NA,3,1,4,1,1,NA,2,2,1,3,1,"5","2"
1,1,1,2,1,6,1,2,1,2,1,1,2,2,1,1,1,2,1,3,"5","1"
3,3,2,2,4,48,1,2,1,4,1,1,2,1,1,1,2,2,1,1,"2","3"
2,7,1,1,3,31,2,1,2,2,1,2,1,1,2,2,2,1,3,1,"4","2"
3,4,1,1,2,8,2,4,4,4,1,4,1,3,4,3,2,1,4,1,"4","3"
1,1,1,1,6,6,1,2,1,2,1,1,3,1,1,1,1,2,1,3,"5","1"
3,5,1,2,2,49,2,3,2,3,1,2,2,2,2,2,2,8,2,1,"5","2"
1,2,1,1,4,19,1,2,2,2,1,2,3,2,3,2,1,1,1,2,"5","3"
1,1,2,1,3,51,1,3,1,4,1,1,2,1,3,1,2,2,1,1,"4","3"
2,7,1,2,5,17,2,NA,NA,4,2,3,NA,3,2,2,2,1,3,2,"3","2"
2,6,1,2,5,35,2,2,2,1,1,2,1,1,2,1,1,1,1,2,"4","3"
2,6,1,1,3,37,6,1,3,3,2,3,4,2,4,2,8,1,3,2,"5","2"
2,7,1,1,6,13,2,2,4,2,2,4,2,4,4,2,1,1,3,2,"3","2"
1,1,1,1,3,18,1,3,1,1,1,1,1,1,1,1,1,2,1,4,"4","1"
3,5,1,2,5,8,2,1,3,3,1,4,2,2,2,2,8,1,4,1,"5","2"
1,1,1,2,6,24,1,2,1,1,1,1,3,1,1,1,1,2,1,3,"2","1"
3,3,2,1,3,18,1,1,1,2,1,1,3,1,1,2,1,2,1,1,"4","3"
1,1,4,2,3,8,1,3,2,3,2,1,1,2,2,1,1,2,1,4,"2","1"
3,3,1,2,3,27,1,3,1,1,1,1,2,1,2,1,1,2,1,4,"3","1"
2,7,1,2,6,48,2,3,2,2,2,3,2,2,2,2,1,1,2,1,"4","2"
1,1,1,2,3,6,1,1,1,1,1,1,1,1,1,1,1,2,1,4,"5","3"
3,4,1,2,5,39,1,2,2,3,2,2,2,2,2,2,2,1,2,1,"3","3"
1,1,1,2,6,6,1,1,1,2,2,1,1,1,2,1,1,2,1,3,"4","1"
2,6,1,2,5,6,7,2,1,3,1,1,1,2,2,2,2,8,2,2,"3","2"
2,7,1,2,2,8,2,2,1,3,1,1,1,3,3,3,2,1,2,1,"2","3"
3,3,7,1,3,6,1,2,1,1,1,1,1,1,1,1,1,2,1,4,"4","1"
3,4,1,2,5,47,3,2,3,1,3,4,1,4,1,1,1,1,4,3,"4","3"
3,5,1,1,2,34,2,1,2,2,1,3,1,2,1,3,2,1,3,1,"5","2"
3,5,1,1,6,34,2,2,3,2,2,3,3,3,2,2,1,1,2,3,"5","2"
1,1,1,2,4,36,1,2,2,4,2,2,3,2,2,2,1,2,1,2,"3","3"
2,7,1,2,2,49,2,1,3,3,1,4,1,1,1,2,2,1,4,1,"4","2"
3,5,1,2,2,25,2,2,2,3,2,4,3,3,3,1,2,1,4,2,"4","2"
3,4,2,1,3,51,1,2,2,1,1,1,3,1,3,2,1,2,2,4,"3","3"
3,4,1,2,2,42,2,2,2,2,2,2,2,2,2,2,1,1,3,1,"4","2"
1,2,1,2,2,40,2,2,2,1,2,3,2,2,1,1,1,1,2,3,"4","1"
3,5,6,2,4,16,2,1,4,4,1,4,2,1,1,2,2,1,4,1,"4","2"
1,1,1,2,2,48,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"4","1"
1,2,1,2,2,42,NA,1,1,1,1,1,1,1,1,2,1,8,5,2,"4","3"
1,2,1,2,2,36,1,2,1,2,2,2,2,2,2,2,1,8,1,2,"5","1"
1,2,1,2,2,39,1,2,2,3,1,2,3,2,2,2,8,1,2,1,"5","1"
3,4,1,1,5,40,1,3,3,3,1,3,3,2,2,2,2,1,3,1,"4","3"
1,2,1,2,3,42,2,1,2,2,1,3,2,3,2,2,1,1,3,1,"5","3"
1,1,1,2,5,6,1,1,1,1,1,1,1,2,1,1,1,8,1,4,"4","1"
3,3,1,1,2,12,1,1,1,4,1,1,4,1,2,1,8,8,5,2,"4","2"
1,2,1,2,3,41,1,2,1,3,1,2,3,3,1,1,1,1,1,4,"5","3"
1,1,5,2,4,36,1,1,1,3,1,1,2,1,3,2,1,2,1,1,"4","3"
1,2,1,2,2,39,1,2,1,3,1,1,3,2,2,2,2,8,1,1,"4","3"
3,5,1,1,2,46,2,1,2,2,1,2,2,2,2,2,1,1,2,1,"5","2"
2,7,1,1,6,31,2,2,3,3,2,3,1,1,1,2,8,1,3,1,"3","2"
3,5,1,1,6,37,2,2,2,3,2,4,1,2,3,2,2,1,4,1,"5","2"
2,6,1,2,2,21,2,1,2,4,1,3,1,1,2,3,2,8,5,1,"4","2"
3,3,1,2,3,33,1,3,1,1,1,1,1,1,1,2,1,2,1,3,"5","3"
1,1,2,2,4,51,1,2,3,4,1,3,3,1,2,2,2,2,2,2,"5","2"
3,4,1,1,2,25,2,1,3,4,1,3,4,3,3,1,2,1,3,4,"5","3"
2,6,1,2,2,36,2,2,2,2,1,2,1,1,1,3,2,1,1,1,"5","3"
1,2,1,2,4,36,1,2,1,2,1,2,2,1,1,2,1,2,2,4,"4","1"
2,7,1,2,5,37,2,1,1,2,1,1,1,1,1,3,2,1,1,1,"4","3"
1,1,3,2,2,36,1,1,1,NA,NA,1,1,1,NA,3,1,8,1,1,"3","2"
5,8,1,2,4,6,7,2,2,2,1,3,2,2,1,1,1,8,5,2,"4","4"
1,1,3,1,3,6,NA,2,2,4,2,3,1,2,2,3,2,1,2,2,"2","2"
3,4,1,1,3,4,2,1,1,2,1,1,2,1,2,1,2,1,1,1,"5","3"
3,4,1,2,2,55,NA,1,1,3,1,1,2,2,1,2,8,8,1,3,"4","3"
3,4,1,2,2,37,2,2,1,4,1,2,2,2,2,2,1,1,2,3,"3","3"
1,2,1,1,2,42,NA,2,2,3,2,3,3,2,2,2,2,1,3,2,"5","2"
2,7,1,1,3,36,2,2,NA,4,1,2,4,3,4,2,2,1,2,4,"5","3"
2,6,1,2,3,27,2,1,3,4,1,3,1,3,4,3,1,1,3,1,"5","2"
3,4,1,1,4,37,2,1,1,2,1,2,2,2,2,2,1,1,1,3,"4","2"
2,7,3,1,2,12,2,1,1,1,1,1,1,1,1,2,2,2,1,1,"2","2"
3,5,1,2,2,12,2,1,2,3,1,3,2,2,3,2,2,1,2,3,"4","3"
3,3,1,1,5,6,1,3,1,2,1,NA,4,2,2,8,1,2,1,3,"5","3"
1,1,1,2,6,37,1,1,1,1,1,1,1,1,1,2,1,2,1,4,"3","1"
2,7,1,2,2,17,2,1,4,4,1,4,1,1,4,3,2,1,4,1,"3","2"
3,4,3,2,5,6,2,1,1,1,1,1,1,1,1,2,1,8,3,2,"5","3"
3,4,4,1,6,48,NA,2,2,2,2,2,2,2,2,2,1,8,5,4,"2","3"
2,7,1,2,2,54,2,1,3,3,1,4,2,4,4,8,1,1,2,1,"4","2"
2,6,1,2,3,12,2,1,2,2,1,2,2,2,2,2,8,1,2,2,"5","3"
3,8,1,2,2,25,1,3,1,3,1,1,3,1,1,2,1,8,1,3,"5","3"
1,1,1,2,3,18,1,2,2,1,1,1,1,1,1,1,1,2,1,1,"5","1"
1,2,3,2,2,34,1,3,1,3,1,1,3,3,3,3,2,8,1,1,"2","3"
1,1,3,2,6,12,1,1,1,4,1,2,4,1,1,2,2,2,1,1,"2","3"
2,7,1,1,5,36,2,1,4,3,1,4,1,4,4,3,8,1,4,1,"5","2"
3,3,1,2,2,6,1,1,1,1,1,1,1,1,2,1,1,2,1,3,"5","3"
3,4,1,1,5,6,6,1,1,2,1,1,1,2,1,2,1,2,2,1,"5","1"
1,1,1,1,3,21,2,1,2,4,2,3,2,2,2,2,8,1,3,1,"5","3"
3,3,1,1,5,12,1,3,1,2,1,1,2,3,2,1,1,2,1,4,"4","3"
2,7,1,2,2,16,2,1,3,2,1,4,1,1,4,2,2,1,4,2,"4","2"
3,3,1,1,6,55,1,2,1,1,1,1,1,2,1,2,1,2,1,4,"4","1"
1,1,2,2,4,29,1,1,1,2,1,1,1,1,1,2,1,8,1,2,"5","3"
3,5,1,2,3,36,2,1,1,2,1,1,2,2,2,2,1,2,1,2,"4","2"
3,3,1,2,6,6,4,1,1,1,1,1,1,1,1,1,1,2,1,2,"5","1"
1,2,1,1,6,55,1,3,1,1,1,1,2,1,1,1,1,2,1,2,"4","1"
3,4,1,2,2,26,2,2,1,1,1,1,1,1,1,2,1,2,1,2,"5","3"
1,1,1,2,5,29,1,1,1,2,1,1,1,2,2,1,2,1,1,1,"4","3"
2,6,1,1,5,36,6,1,3,3,2,3,2,2,4,2,8,1,3,2,"3","2"
2,7,1,2,4,27,2,1,4,4,1,4,NA,4,4,3,2,1,4,1,"4","2"
1,2,1,1,6,42,1,NA,2,NA,1,NA,3,NA,3,1,1,2,1,2,"2","1"
1,1,2,2,5,51,NA,3,2,3,1,2,2,1,1,1,8,2,2,2,"3","3"
1,1,1,2,3,26,1,1,1,2,1,1,2,1,1,2,2,1,1,1,"4","1"
1,1,1,1,2,26,NA,1,1,4,1,1,1,1,1,2,2,1,1,2,"5","1"
2,6,3,2,6,34,2,3,2,2,1,2,2,2,1,2,8,1,3,3,"4","3"
1,1,2,1,3,44,1,3,1,2,1,2,2,1,2,1,1,2,1,3,"3","1"
1,1,2,2,3,13,1,3,1,2,1,2,2,1,2,1,1,2,1,1,"5","3"
3,5,1,2,5,41,2,3,1,4,1,4,1,2,3,3,2,1,2,1,"4","2"
3,3,2,2,5,18,6,2,1,1,1,1,1,1,1,1,1,2,1,4,"2","1"
3,3,1,2,3,28,1,4,4,4,2,3,4,1,3,3,2,8,4,3,"2","2"
1,2,1,1,6,36,1,3,1,1,1,1,1,1,2,1,1,1,1,2,"5","1"
1,2,1,2,5,17,4,2,2,3,1,1,3,3,1,2,2,2,1,4,"4","3"
3,5,1,1,5,53,3,1,3,4,1,4,4,3,4,2,8,1,3,2,"3","3"
1,1,2,1,6,13,1,2,1,3,1,2,1,1,1,2,2,1,2,1,"4","1"
1,1,1,2,2,39,1,3,2,2,1,2,1,1,2,3,2,8,1,1,"5","3"
3,5,1,2,5,45,2,2,2,4,1,2,2,2,2,2,8,1,2,1,"4","3"
2,6,1,1,6,19,2,2,3,2,1,3,3,3,3,1,2,1,3,4,"4","2"
1,1,1,2,2,17,1,2,1,1,1,1,3,2,1,1,1,1,1,1,"5","1"
3,5,1,1,3,26,2,1,3,2,1,4,1,2,3,2,8,1,4,2,"4","2"
1,1,2,2,2,17,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"5","1"
1,2,5,2,3,53,NA,2,1,2,1,1,2,2,2,1,1,1,1,1,"4","3"
1,2,1,1,2,26,2,1,2,3,1,2,3,2,3,1,1,2,2,2,"4","2"
3,4,1,1,4,27,3,2,1,3,1,1,3,2,3,2,1,1,1,1,"2","3"
3,3,1,1,2,25,1,2,1,2,1,1,2,2,2,2,1,2,2,4,"4","1"
1,1,1,1,6,48,1,2,2,2,1,1,2,2,1,1,1,2,1,3,"4","1"
3,5,1,2,5,13,2,2,4,4,2,4,3,4,4,3,2,1,4,1,"3","2"
3,3,3,1,3,6,6,1,1,1,1,1,1,1,1,1,1,2,1,1,"4","1"
1,2,2,2,4,1,6,2,2,4,1,2,2,2,1,2,8,2,1,1,"3","3"
3,3,1,1,6,21,1,2,1,2,2,1,3,1,1,2,1,2,1,1,"4","4"
1,1,1,2,2,27,1,1,1,2,1,1,1,2,1,1,1,1,1,2,"5","1"
2,6,1,2,3,48,2,1,3,3,1,3,1,3,2,2,2,1,3,1,"2","3"
1,2,1,2,5,12,1,2,1,1,1,1,2,1,2,1,1,2,1,2,"3","1"
4,4,1,1,6,12,2,1,3,2,1,3,3,1,1,2,2,8,3,1,"3","3"
1,1,1,2,6,4,1,1,1,1,2,1,2,2,1,2,1,8,1,4,"5","3"
2,7,1,2,4,42,2,2,2,2,2,2,2,2,2,2,2,8,3,2,"3","2"
3,3,1,2,6,22,1,3,1,1,1,1,1,1,1,1,1,1,1,4,"4","1"
2,7,1,2,5,18,7,1,2,4,1,2,1,2,2,2,2,1,2,1,"4","2"
2,6,1,2,3,12,2,1,2,2,1,3,2,1,2,2,1,1,3,2,"5","3"
1,2,1,1,5,55,1,3,1,2,1,2,2,2,2,3,1,8,1,4,"2","1"
2,6,3,2,5,6,2,4,2,3,1,1,3,1,2,2,8,2,1,2,"3","2"
4,5,7,1,5,20,2,1,4,4,2,4,1,4,4,3,2,1,4,1,"5","2"
2,6,2,2,5,24,1,1,1,3,1,1,1,1,1,1,1,2,1,4,"4","2"
2,6,1,1,5,36,2,3,3,4,1,4,2,2,3,2,2,1,3,1,"4","3"
1,1,1,2,5,18,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"4","1"
3,3,1,2,6,13,1,1,2,2,2,2,2,1,1,2,1,2,2,2,"4","3"
2,7,1,2,3,16,2,1,4,4,1,4,4,3,4,3,2,1,4,1,"5","2"
3,4,1,1,4,48,2,1,3,4,3,3,2,4,4,2,2,1,3,2,"4","2"
3,5,1,1,1,20,2,3,3,4,1,3,2,2,4,2,2,2,3,1,"5","3"
1,1,3,2,2,48,1,1,3,3,1,3,1,1,1,2,8,2,3,3,"5","1"
2,6,1,1,6,48,2,2,2,4,2,3,1,4,4,2,2,1,2,2,"2","2"
3,4,3,1,5,12,1,1,1,1,1,1,3,1,1,2,1,2,1,1,"5","3"
3,5,1,2,5,36,2,1,3,2,1,3,2,1,1,2,2,1,5,4,"4","2"
1,2,2,2,5,6,3,2,3,3,1,1,2,1,1,3,2,2,4,1,"3","2"
2,7,1,2,3,20,2,1,2,4,1,4,2,3,2,1,2,1,2,1,"4","2"
1,1,2,2,3,17,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"5","3"
1,1,1,2,6,19,1,2,1,3,2,1,4,3,3,8,1,1,2,1,"2","1"
2,7,6,1,4,6,2,1,2,1,1,4,4,1,4,2,1,1,4,2,"4","2"
1,2,1,1,5,40,1,3,2,2,2,2,1,3,2,1,1,8,2,4,"2","1"
3,4,1,1,3,41,2,1,1,3,1,2,1,1,3,3,1,1,2,2,"4","2"
1,1,1,1,4,17,2,1,2,4,1,2,4,3,1,1,2,1,1,1,"4","3"
3,5,1,1,4,19,2,2,3,4,2,4,2,4,4,2,8,1,5,3,"4","3"
1,1,1,2,6,9,1,3,1,1,1,1,1,1,1,1,1,2,1,2,"3","1"
2,6,1,2,3,55,2,3,2,3,1,3,1,2,2,3,1,1,2,1,"2","2"
5,8,1,2,2,41,2,1,1,1,1,1,4,1,1,1,2,1,2,4,"4","4"
3,5,1,1,4,51,2,3,2,4,1,3,1,2,4,3,2,8,1,1,"4","2"
1,1,1,2,3,51,1,2,2,2,1,2,3,1,2,2,1,8,1,2,"4","1"
5,4,1,2,2,47,NA,2,2,3,2,2,2,2,2,2,2,8,5,1,"4","3"
1,2,2,2,4,1,1,3,2,3,1,2,2,1,2,8,2,2,4,2,"4","2"
2,6,1,1,5,49,2,2,2,4,3,4,1,2,2,3,2,1,4,1,"3","2"
2,7,1,1,3,13,NA,2,2,2,1,3,2,2,2,2,8,1,2,3,"4","2"
3,4,1,2,2,26,NA,1,1,1,1,1,2,1,2,1,1,8,2,4,"5","2"
1,1,7,2,4,26,1,1,1,1,1,1,1,1,1,1,1,2,1,2,"4","1"
1,2,1,2,2,17,2,1,2,1,1,1,2,1,1,1,1,1,1,2,"4","2"
1,1,1,2,3,49,1,2,1,1,1,2,2,1,1,1,1,1,1,1,"5","3"
3,3,1,2,5,12,1,2,1,2,1,1,3,1,1,2,1,8,1,2,"4","1"
2,6,1,2,5,51,2,2,2,2,1,2,1,1,1,2,1,2,3,4,"2","2"
3,4,1,1,6,6,1,1,1,1,1,1,NA,2,2,1,1,2,1,2,"5","3"
3,5,7,1,5,18,2,1,2,4,1,4,1,4,4,3,2,1,1,3,"4","2"
1,2,1,2,2,21,2,2,2,3,2,3,3,2,3,2,2,1,2,1,"5","3"
4,4,4,2,5,48,2,1,4,4,1,4,3,4,3,3,2,1,4,1,"4","2"
2,7,1,1,4,35,2,1,2,3,1,3,2,2,3,2,1,1,3,2,"4","2"
3,4,1,2,4,12,6,2,2,1,1,3,1,2,1,2,1,8,3,4,"4","3"
3,3,1,2,5,25,2,1,1,2,1,2,2,2,2,1,1,8,1,3,"4","1"
2,6,3,2,3,6,1,2,1,3,1,1,2,2,3,2,8,2,2,1,"3","3"
2,7,1,2,5,31,2,1,3,3,3,4,4,2,4,3,2,1,4,1,"4","2"
1,2,1,1,6,6,2,2,2,3,2,2,4,2,1,2,8,1,3,1,"4","3"
1,1,1,2,6,6,1,2,1,NA,1,1,2,1,1,1,1,2,1,3,"4","3"
1,1,2,2,3,18,1,2,2,2,1,2,1,1,1,1,8,2,2,1,"5","1"
3,4,6,2,5,45,1,2,2,2,1,2,2,1,1,1,1,2,2,1,"4","3"
2,7,1,1,6,12,2,1,4,4,1,4,2,4,4,3,2,1,3,2,"5","2"
